out:Span,out:Height,out:Material frame,out:Material interm ,out:Width,out:Height column-base,out:Height column-corner,out:Height beam-corner,out:Height beam-apex,out:SI column-base,out:SI corner,out:SI beam-apex,out:SI interm -base,out:Material bracing,out:Area bracing,out:Height interm ,out:Spacing interm ,out:Pitch,out:No  interm ,out:Corner deflection,out:Max deflection,img,in:CurrentObject
46.551749,4.974889,10.809174,13.618563,168.47747,1480.570386,714.213711,1464.306493,1471.407632,1.152991,30.554433,0.13579,0.200149,11.221792,20015.73168,370.854556,4.999096,21.308281,1,1.770017,5.180756,CurrentObject5501_GH_Print.png,5501
22.874852,5.473783,11.696954,13.347947,211.013024,1401.841457,729.563112,1384.642964,749.696849,3.888599,0.029553,1.302553,28.392569,210,1515.562048,596.949787,2.246096,19.150797,3,1.812646,1.836582,CurrentObject5502_GH_Print.png,5502
33.156863,6.605464,11.496985,12.411501,175.480261,1550.340702,1403.559879,584.584621,589.232907,4.063038,0.083456,0.094536,5.437049,14.036868,20944.43098,443.499753,5.963327,9.989263,0,9.981464,17.575083,CurrentObject5503_GH_Print.png,5503
52.081027,6.550046,12.104679,10.099005,196.173904,1628.476663,701.388693,856.02958,1731.767043,16.982849,9.247741,0.690826,1.753361,8.753703,14862.41244,570.240664,5.034182,15.63911,2,3.475649,4.390579,CurrentObject5504_GH_Print.png,5504
11.198974,5.88951,12.367545,9.226794,158.502915,1367.877069,990.181993,1647.812281,1581.179891,28.1778,6.211757,0.028367,0.043468,12.904547,25184.11312,428.311518,2.758972,4.591953,0,1.452187,1.513,CurrentObject5505_GH_Print.png,5505
54.825517,6.620979,12.380101,12.141154,187.594312,1652.198211,587.128162,829.217695,1832.516955,12.660233,1.864473,0.00002,0.002111,210,1103.228475,458.363181,5.666059,23.960235,3,4.69232,5.016597,CurrentObject5506_GH_Print.png,5506
44.545147,5.07633,10.548371,9.350889,188.076643,1106.141714,1035.561207,1627.50704,1224.875558,11.912588,7.78032,31.743049,0.483887,210,100.954794,521.049656,7.987936,5.036613,0,4.326685,5.159613,CurrentObject5507_GH_Print.png,5507
41.197354,6.774149,12.922519,10.337249,178.734088,1278.893327,1773.617276,1038.186487,1261.907439,36.138393,1.509675,0.076175,0.2666,210,1187.352509,516.436379,3.560408,21.241643,3,3.770528,4.201058,CurrentObject5508_GH_Print.png,5508
29.921829,6.816888,11.207499,13.127245,210.696134,1711.58314,1680.353637,632.856118,1623.638703,4.070929,8.475248,1.926888,0.186388,210,1603.502211,593.811486,4.229041,12.734716,1,1.71769,1.83687,CurrentObject5509_GH_Print.png,5509
33.455043,6.481858,10.576024,10.927272,189.30253,710.338454,1052.587849,1433.582835,1411.724042,2.107399,19.876516,25.848531,20.226247,210,1756.975445,514.756436,6.172568,11.576088,0,20.672267,21.870169,CurrentObject5510_GH_Print.png,5510
42.846816,5.8102,11.351914,13.822593,153.361616,1116.934615,1032.557762,1833.573974,1357.312616,19.539879,17.402384,6.379553,17.741073,210,235.862906,387.493342,3.570729,11.207847,4,2.934097,2.964558,CurrentObject5511_GH_Print.png,5511
59.733117,4.734492,12.366616,9.916884,128.266026,1808.383856,1842.341604,1269.48154,1498.772926,7.821178,4.174909,33.612503,7.51192,210,710.137918,315.875656,10.766249,2.198469,1,1.144501,1.19188,CurrentObject5512_GH_Print.png,5512
23.781672,6.773669,12.787021,9.943605,214.56886,1721.403304,452.526064,1387.937833,612.109347,0.646526,39.295649,11.764944,12.444482,14.170023,17400.62736,392.469197,5.296743,1.590814,0,4.46675,5.133,CurrentObject5513_GH_Print.png,5513
40.11206,5.968982,11.560819,10.385745,193.39843,658.030968,934.434482,1394.474245,794.660975,0.715142,24.627077,0.071781,6.622275,11.323349,20884.03001,453.776607,6.129769,16.231834,2,2.146719,2.410299,CurrentObject5514_GH_Print.png,5514
59.010585,5.836253,11.846028,8.862458,190.492084,1766.066081,994.913374,1455.4974,467.496762,5.903253,0.000596,0.441245,33.714598,13.352538,15868.79128,555.138696,10.097066,21.172682,1,2.087919,19.134234,CurrentObject5515_GH_Print.png,5515
54.886783,5.939871,11.688765,13.812262,195.330204,666.860383,1058.659861,1833.102774,894.103806,0.039189,0.341129,2.621384,20.370676,210,933.827745,317.083782,4.589675,9.375056,2,3.307353,3.931841,CurrentObject5516_GH_Print.png,5516
19.633693,6.565003,11.128209,11.564829,187.076689,861.168865,1524.753053,786.98691,517.860065,3.157839,22.780824,0.000421,0.418243,210,745.534566,534.854292,4.126309,23.876566,0,26.10583,31.619843,CurrentObject5517_GH_Print.png,5517
9.530936,6.585971,12.9194,11.163962,197.372208,1399.437455,1825.351674,886.510274,1489.236453,10.291356,0.154722,3.316203,0.069057,10.218748,11690.63854,556.880158,1.660354,1.713905,0,1.788038,1.789,CurrentObject5518_GH_Print.png,5518
54.505668,5.647777,12.97691,12.663803,165.090452,1776.542661,1495.125486,857.897434,458.724937,0.046726,0.798511,0.000155,0.059016,13.057072,12983.32303,300.1704,4.907562,24.1791,2,4.247434,39.629348,CurrentObject5519_GH_Print.png,5519
36.248902,5.563673,10.426605,10.448412,212.071604,1489.930126,1148.968727,1587.469221,1311.806386,0.016597,17.839806,24.823978,25.58655,8.597033,8202.531006,634.37022,8.980648,19.002902,1,3.951013,4.254762,CurrentObject5520_GH_Print.png,5520
57.45534,6.092949,13.091759,13.064699,175.67895,729.885915,946.580568,1257.227731,1361.46837,21.9667,1.097978,35.144728,10.711476,210,96.210012,433.681792,12.717882,20.442213,1,16.277121,17.590467,CurrentObject5521_GH_Print.png,5521
52.358371,6.053099,12.615223,12.296962,204.234763,1750.971325,1683.083213,1554.292782,827.156578,0.563399,1.849521,11.694904,16.601991,210,1622.319226,492.675509,6.621462,15.996958,2,2.238575,3.075593,CurrentObject5522_GH_Print.png,5522
53.523525,4.43346,12.042086,13.696258,146.529908,1294.416352,1584.970646,807.81071,661.692091,23.613416,0.796209,0.969492,1.380047,10.192972,16969.15307,301.61565,4.757686,23.911506,1,1.266244,56.695539,CurrentObject5523_GH_Print.png,5523
30.473411,6.603325,11.759721,13.308587,190.630472,1490.721851,1024.166444,821.581706,962.893958,7.290368,0.042424,4.736622,36.236445,210,208.539578,517.721391,3.98432,10.818182,0,7.324106,8.560807,CurrentObject5524_GH_Print.png,5524
62.862834,6.529343,10.613618,13.502338,201.94086,1680.926914,1166.678411,1536.12417,808.003242,2.579462,3.518679,33.921211,24.948786,210,124.244904,569.760223,5.248086,23.108564,4,8.180579,9.355613,CurrentObject5525_GH_Print.png,5525
30.207699,5.584536,13.125049,12.952496,131.449471,1719.689816,1255.830532,1082.562208,829.081552,12.247947,8.317801,13.06007,0.49053,210,1079.64282,375.667069,5.235136,13.798205,0,5.703091,8.255709,CurrentObject5526_GH_Print.png,5526
57.707827,5.439823,13.125191,10.634174,206.650083,1149.485193,587.293011,1710.779334,1739.062085,3.708053,6.368486,6.304693,6.724772,11.084665,17441.23505,559.668042,7.337148,23.586373,2,2.488959,3.445739,CurrentObject5527_GH_Print.png,5527
37.157155,4.603167,12.035944,13.25986,208.041431,461.557895,1218.670747,983.529476,376.836005,0.179452,22.266022,21.45969,0.012525,210,176.88516,471.646743,3.622171,8.449332,4,3.237442,3.264782,CurrentObject5528_GH_Print.png,5528
10.320932,6.88798,12.557802,11.313904,183.87363,642.555817,561.96228,954.312444,1411.041983,12.161425,17.699757,0.111983,0.054558,12.00783,22287.51215,416.129484,1.807486,21.245665,0,18.893235,18.898671,CurrentObject5529_GH_Print.png,5529
20.084889,6.042919,12.429061,9.360559,186.625179,1328.684757,1693.450919,1513.271666,1713.01066,7.917212,9.905585,16.409981,13.9691,9.847921,11488.00457,488.319091,3.020599,0.950914,0,1.017445,1.049,CurrentObject5530_GH_Print.png,5530
36.169322,6.751112,13.098442,8.687268,149.200105,1611.121971,1284.701637,450.836135,1208.642993,0.291487,0.222427,9.566154,10.67209,8.45664,26762.55963,134.099276,5.638349,18.850085,2,2.787743,3.391843,CurrentObject5531_GH_Print.png,5531
60.081121,5.934199,12.0218,8.99523,207.762647,637.049091,926.718967,962.426385,1508.635588,8.999285,11.803425,4.773189,15.152465,210,362.042913,556.941623,14.876587,24.601974,1,13.40474,16.95566,CurrentObject5532_GH_Print.png,5532
11.929985,6.924116,12.528936,10.17662,211.803947,1345.582013,1625.111919,829.354654,402.94122,13.257734,27.555437,0.464076,2.316753,10.354141,18015.57518,481.39112,1.762505,6.544929,0,2.7308,2.792039,CurrentObject5533_GH_Print.png,5533
33.534565,4.57723,10.452072,9.567383,208.299458,612.853311,1811.08506,1633.045846,668.874285,30.098468,1.240581,19.8677,0.438788,9.418826,14523.89778,542.735537,8.083134,21.959841,0,10.641642,17.687711,CurrentObject5534_GH_Print.png,5534
14.70412,5.208117,11.255356,10.493772,187.907731,1436.303828,1465.824238,1771.231263,1141.71326,17.465462,8.643509,1.248175,14.775197,210,1758.536561,464.348538,1.233754,6.960683,2,0.623019,0.625396,CurrentObject5535_GH_Print.png,5535
16.187097,6.356949,11.450968,10.703617,201.769258,1785.435812,1062.568451,1556.395994,439.187599,37.04458,14.311175,0.639759,9.619299,210,1750.012424,557.324918,1.833403,12.63623,0,2.150035,2.356882,CurrentObject5536_GH_Print.png,5536
35.384711,6.053677,12.516337,12.671973,209.680432,1681.887005,1244.674254,633.33492,953.01154,4.624915,0.000126,21.052279,10.548363,210,1228.946076,552.950215,7.005608,4.146765,1,0.881312,0.882,CurrentObject5537_GH_Print.png,5537
13.267995,6.636158,12.518864,9.636888,160.496637,969.181602,1825.77596,1821.296128,1130.667293,11.084315,0.020328,7.926605,0.395097,210,1441.822629,469.468082,2.745229,4.829139,1,1.189282,1.202,CurrentObject5538_GH_Print.png,5538
61.631103,6.760851,11.080822,9.163065,167.129262,1132.042891,975.332268,988.320586,1758.239995,0.007702,11.183194,2.570002,36.210914,210,1585.326582,485.413632,11.977649,15.836766,1,4.506413,5.907398,CurrentObject5539_GH_Print.png,5539
37.215278,6.729111,12.316198,12.621916,172.466984,1820.786639,1408.723782,1081.37445,1013.005572,1.083436,12.724935,25.120992,21.237324,9.309861,9680.483565,439.789808,3.101835,3.760983,2,2.006782,2.007856,CurrentObject5540_GH_Print.png,5540
61.462923,4.935191,13.166581,11.344691,200.561736,1624.109359,1718.226294,1113.959396,1006.454088,3.205977,1.771716,0.077286,7.934311,210,1755.975137,330.835808,14.443512,18.703705,1,2.074259,4.705403,CurrentObject5541_GH_Print.png,5541
44.314621,4.704984,12.786237,10.337077,191.221614,1549.084429,1543.54941,1803.257076,1481.788026,5.461784,2.895297,0.858132,0.507557,210,175.047341,415.524785,10.249918,21.882264,0,4.408293,9.414764,CurrentObject5542_GH_Print.png,5542
57.800042,6.330229,12.227656,14.184076,140.277057,1658.615581,1634.537226,1781.168837,838.822868,12.535588,0.00631,10.314132,4.828893,210,909.342261,309.107672,4.838125,16.472104,4,3.558374,4.104547,CurrentObject5543_GH_Print.png,5543
32.470216,4.909679,10.530539,13.034782,192.760921,868.707246,1329.823097,1373.499231,537.844534,1.323322,2.174894,1.443716,3.127068,210,712.51085,492.616396,3.841998,10.173001,3,1.476684,1.490989,CurrentObject5544_GH_Print.png,5544
15.439527,6.663856,12.025893,8.857921,211.397765,415.344105,473.991432,554.472031,680.849183,16.347967,0.332558,30.752462,28.581976,210,1686.726003,594.484247,3.785586,22.398496,1,2.656302,5.627,CurrentObject5545_GH_Print.png,5545
35.692447,5.003719,10.426831,12.649335,168.712592,728.988814,1807.541483,392.861921,885.323974,0.571907,26.858275,18.810044,1.598783,210,649.092816,471.622186,5.271569,4.041123,0,25.171363,25.184948,CurrentObject5546_GH_Print.png,5546
32.79178,5.0349,11.755144,13.655607,128.367386,1754.365581,1112.678687,1016.153562,807.530461,0.009693,1.947198,31.271274,14.880928,10.783401,13834.67289,287.826168,4.812815,21.26673,1,2.490243,5.31132,CurrentObject5547_GH_Print.png,5547
47.900286,4.782129,11.57836,12.172187,113.369697,649.549115,1744.375074,1173.960483,1274.901838,15.694288,1.280702,9.167123,0.050093,210,1512.239098,298.229785,8.145068,10.117923,1,1.574765,2.465697,CurrentObject5548_GH_Print.png,5548
10.099654,6.106398,12.924955,9.053321,140.914444,1696.026019,1195.837254,1300.993556,644.012493,0.953671,0.787456,1.63361,1.251117,210,1720.288103,421.441393,2.294363,7.491967,1,1.398732,1.407384,CurrentObject5549_GH_Print.png,5549
59.005948,6.127417,11.536771,11.368341,169.191714,1459.597406,940.046409,1416.980849,603.576859,1.012422,0.560164,2.852361,0.454093,210,701.407934,428.007378,5.748961,19.655242,4,6.363889,6.643265,CurrentObject5550_GH_Print.png,5550
24.515809,5.884351,11.916504,9.47088,129.815764,1827.191455,1301.686027,1077.499148,1105.714943,0.015466,2.469449,0.22285,17.904354,210,880.912897,268.14517,2.043019,2.080259,0,10.433271,10.434,CurrentObject5551_GH_Print.png,5551
56.677075,5.629222,12.078346,11.233095,165.311562,1813.442256,1760.020376,1484.491437,1510.864682,0.343106,18.167148,9.385789,1.286936,210,1648.949091,460.175025,13.523719,13.607997,1,2.329899,2.741355,CurrentObject5552_GH_Print.png,5552
18.575855,6.872106,10.536973,9.024839,170.734054,1108.555183,1752.052784,873.861095,1619.112095,12.589817,17.897852,0.260057,25.294094,210,911.81754,360.852583,1.807093,4.839849,0,3.254053,3.254053,CurrentObject5553_GH_Print.png,5553
60.907745,4.80243,11.888788,12.53214,207.195957,1426.686066,571.187334,1035.652474,1123.398688,15.283201,14.597879,2.189323,0.017469,8.430364,23420.82204,401.786006,5.076599,22.337598,4,1.98229,2.957658,CurrentObject5554_GH_Print.png,5554
45.980637,5.938233,12.812647,14.122792,209.611499,1395.718945,1046.244806,432.353005,1144.639915,2.014176,0.482563,13.096576,8.991044,210,370.130746,599.76305,4.439994,14.15778,2,5.061503,6.195479,CurrentObject5555_GH_Print.png,5555
57.193378,6.392427,11.693952,9.721601,185.777859,1579.575022,928.420724,1759.984668,1158.595484,0.011041,6.845607,4.608143,3.072934,12.92068,22090.52636,541.70966,10.847478,14.754931,1,2.529856,3.95341,CurrentObject5556_GH_Print.png,5556
32.351327,5.018715,13.154868,13.851689,203.441997,560.144314,1058.638669,1081.163079,498.259433,9.57607,22.005543,0.001073,7.271679,210,713.280489,549.75765,7.440829,22.319488,1,3.360527,4.2626,CurrentObject5557_GH_Print.png,5557
9.683452,2.514362,13.237264,13.302914,204.623789,489.050324,892.763803,1678.932418,1568.171206,29.122154,0.000687,10.591333,6.53108,8.789157,19523.43709,588.414172,1.159197,22.457137,2,0.411254,0.422172,CurrentObject5558_GH_Print.png,5558
52.218193,3.085776,11.891061,10.796666,210.160331,1794.098112,1467.203811,1222.156854,1453.371513,1.723588,0.193107,1.214264,4.945795,8.663368,14373.28886,411.421514,4.673434,20.054586,3,0.795397,1.539351,CurrentObject5559_GH_Print.png,5559
43.991275,4.338256,12.742496,10.474298,149.907675,1502.278642,1615.695584,1116.647458,1275.510648,0.401806,33.762866,2.571256,26.540927,210,625.743621,430.584945,4.008404,19.935768,4,2.631852,2.795351,CurrentObject5560_GH_Print.png,5560
60.11769,5.870265,12.754909,9.90698,198.215741,1054.093782,1844.896898,999.086295,552.66773,0.479804,21.885335,4.092493,4.580231,210,258.243554,561.233997,10.962363,7.463802,1,4.905794,7.381694,CurrentObject5561_GH_Print.png,5561
14.387992,4.255441,12.012427,10.29103,197.049863,1056.370772,1687.691695,1188.819697,1219.840935,5.086741,17.337519,0.058128,0.168971,210,1734.069635,497.58667,2.160033,16.356442,0,1.605859,1.749314,CurrentObject5562_GH_Print.png,5562
37.876422,6.891383,10.764717,13.223345,211.727264,1106.306599,1673.379248,510.351697,1709.138097,1.01964,7.541458,37.995924,0.01847,210,1633.985397,569.192624,5.160144,23.046641,0,49.890779,64.502796,CurrentObject5563_GH_Print.png,5563
16.83694,5.574749,12.278438,12.166686,175.838683,930.950819,1832.252465,1060.954114,1757.766787,27.642327,36.302952,9.570609,3.965373,13.570745,21554.18028,390.924943,1.419251,6.821168,0,1.925978,1.968048,CurrentObject5564_GH_Print.png,5564
60.285721,6.75897,10.977582,10.640005,177.344588,1011.779166,1642.146817,1394.208009,690.446132,0.237224,9.29978,0.579917,0.14302,13.683936,27101.25851,482.13745,5.03959,22.389235,4,3.293782,5.286284,CurrentObject5565_GH_Print.png,5565
45.765695,6.92449,12.830114,13.227363,169.388592,938.966675,540.132568,1433.582846,1703.786605,0.23081,0.031123,0.004995,0.002383,12.783884,25830.09096,491.663006,3.814105,13.08172,3,3.233245,4.596,CurrentObject5566_GH_Print.png,5566
54.803132,4.964483,13.33768,13.940264,142.542484,1030.663601,735.470168,934.050888,1483.609423,28.043637,8.117316,14.760938,0.256371,9.478923,24275.54486,284.000118,5.246881,17.417111,2,1.925563,4.502206,CurrentObject5567_GH_Print.png,5567
53.247107,6.50885,12.734949,8.776222,143.540874,1586.905265,515.559649,1610.290484,1807.47055,1.618164,12.572204,26.621466,3.777915,210,340.221813,384.492365,11.59745,11.212004,0,18.094319,20.818967,CurrentObject5568_GH_Print.png,5568
32.40794,5.090037,10.705463,14.091973,135.366939,1165.609624,1364.322137,1473.963738,1560.939272,5.085559,0.629768,20.998406,23.003409,210,1287.875043,398.307596,5.132174,2.690225,0,2.666173,2.667,CurrentObject5569_GH_Print.png,5569
49.823488,6.622161,10.79506,12.358841,205.657137,1825.829135,1789.318836,1749.659875,402.937234,6.790923,1.246659,36.580935,1.344773,8.930389,16531.94873,446.331038,5.775753,0.22067,2,0.582884,0.596,CurrentObject5570_GH_Print.png,5570
26.502072,6.926192,12.672429,9.540289,201.69787,888.191127,1683.874861,1687.747604,1798.585703,9.175528,0.272822,8.459345,0.155693,9.63298,23962.49245,526.291435,2.673136,23.592197,2,4.291226,4.49197,CurrentObject5571_GH_Print.png,5571
13.365698,6.939017,12.109345,10.327941,166.462635,1759.947207,1545.10326,818.997867,1373.358014,18.766304,16.814349,3.38188,2.78E-06,12.687711,19527.59583,489.395531,1.163783,9.019926,3,1.573334,1.578211,CurrentObject5572_GH_Print.png,5572
10.899833,6.842278,12.238577,10.400897,175.308166,767.767766,1413.44207,1764.064882,1580.55118,7.73506,5.093245,0.001793,0.14212,9.285802,14174.38369,513.089115,2.122227,24.327064,0,7.073235,7.113194,CurrentObject5573_GH_Print.png,5573
24.29039,6.077132,11.060711,8.441887,211.223205,1800.94096,531.540783,1663.442045,1445.212648,20.866367,8.157757,0.16178,1.124894,12.147211,11402.83946,575.163689,2.578215,16.937279,2,1.962757,2.04241,CurrentObject5574_GH_Print.png,5574
37.785979,4.713066,10.760024,13.303721,156.533823,1716.451146,1292.703611,1015.166287,802.071386,10.655317,2.761137,15.460228,0.86334,8.761063,8799.771178,463.743249,3.151535,8.132598,2,1.05571,1.592417,CurrentObject5575_GH_Print.png,5575
20.14072,5.653667,10.705522,11.127622,204.262704,1099.758326,1293.979441,1304.104553,1733.304108,1.1234,27.717088,12.572771,2.783489,210,1731.16267,436.550804,4.959744,17.244059,0,6.166455,6.560494,CurrentObject5576_GH_Print.png,5576
57.558329,6.797035,10.787567,12.312886,198.119424,548.632905,471.984013,1620.87315,1836.229321,7.10977,1.133679,0.000807,0.637862,210,792.976965,394.585048,6.03983,8.004673,3,2.589877,5.024,CurrentObject5577_GH_Print.png,5577
28.053309,6.859788,11.911547,9.061476,186.582387,924.295216,768.212815,1350.96776,528.678365,5.55508,28.405456,35.270248,28.961865,11.586077,9976.800467,519.025186,5.761717,8.344417,0,13.553943,14.534547,CurrentObject5578_GH_Print.png,5578
22.033884,6.947464,13.233828,12.850665,195.343414,1469.848209,964.79116,691.267903,731.23535,22.449571,29.101491,7.603108,0.015938,10.390979,10883.77723,571.405613,3.208114,10.863161,0,5.291342,6.02133,CurrentObject5579_GH_Print.png,5579
34.170387,6.037536,10.586788,9.253003,180.35808,1461.565675,1209.886646,1525.363458,1786.215635,0.158675,7.371621,0.192728,5.384305,9.642625,21422.85184,282.000653,4.141888,12.991944,2,2.159029,2.249556,CurrentObject5580_GH_Print.png,5580
60.415919,4.625781,11.769904,13.496889,110.67212,1810.874066,602.826352,486.756856,407.481947,9.153877,0.469833,18.075189,5.349648,12.752341,13416.29182,294.191203,5.050659,22.495165,4,2.329927,18.98496,CurrentObject5581_GH_Print.png,5581
16.807542,4.676194,11.946831,12.661987,205.807288,963.376479,736.165051,1097.202621,1024.239073,14.960831,0.452308,31.989204,3.504146,12.592632,20732.956,377.60917,3.66753,9.829626,0,2.648967,2.686603,CurrentObject5582_GH_Print.png,5582
34.057501,6.186885,12.610988,12.606538,202.045844,700.655667,416.232404,1568.11109,1697.254303,26.991575,6.749641,4.104991,17.066885,9.073374,10162.81428,463.198869,3.914102,20.252629,3,5.405295,5.525739,CurrentObject5583_GH_Print.png,5583
14.314984,5.595273,11.421031,14.145563,151.426168,1128.29089,1569.559823,1430.894265,1273.513376,2.17439,5.656409,15.322569,27.834622,14.042776,15417.90131,435.17198,1.439555,3.925249,1,1.304364,1.313,CurrentObject5584_GH_Print.png,5584
58.56908,3.955211,10.912557,14.089679,182.266089,1348.420881,939.187958,966.089126,1168.172325,5.303797,0.504312,7.244031,33.145096,210,1315.557582,444.085644,6.54762,24.406285,1,1.590761,20.351881,CurrentObject5585_GH_Print.png,5585
42.492247,5.902776,11.420096,11.654172,208.368425,1643.86674,1378.510067,962.848273,1564.472261,38.714637,2.726491,2.42E-06,1.382221,210,199.219702,491.104728,6.600263,12.844007,1,2.582373,2.964019,CurrentObject5586_GH_Print.png,5586
48.505266,6.126029,11.884827,14.170391,186.689624,1473.649341,1041.275693,512.9747,1739.218167,31.9649,29.247598,1.142547,25.909445,210,1260.225374,465.755254,9.013918,16.922269,0,13.21715,27.82636,CurrentObject5587_GH_Print.png,5587
14.02224,6.600779,11.040148,11.84448,136.882344,1770.585987,1515.915087,1680.257338,1315.972396,36.103475,0.191559,24.280298,1.203647,10.323776,21819.75315,278.895934,1.919603,14.992124,1,1.938883,1.9766,CurrentObject5588_GH_Print.png,5588
50.553929,6.327417,11.139424,9.644591,213.772942,1174.484066,1334.34834,1604.704743,1463.560203,6.308424,0.024424,0.043346,9.266953,9.836537,11316.52754,596.992114,6.750397,13.405218,2,3.12511,3.299554,CurrentObject5589_GH_Print.png,5589
20.510742,6.184544,13.061405,9.172171,120.350119,1709.083782,1060.12674,395.311611,1830.563769,13.343459,0.003616,22.726762,0.999958,8.517879,12665.54978,314.981698,1.935858,1.282383,1,1.38581,1.386073,CurrentObject5590_GH_Print.png,5590
46.835771,5.807545,11.796099,11.051928,213.557305,1686.550332,373.246988,1012.708581,1814.264556,1.771604,28.248489,0.437737,0.006792,210,1116.731935,379.660217,4.4721,20.139969,3,3.092159,3.276928,CurrentObject5591_GH_Print.png,5591
32.701259,6.050915,12.779073,13.569059,138.081845,1623.856435,843.157209,862.894888,1273.464489,8.113672,38.678447,0.180478,0.033978,210,195.610328,386.883512,4.64999,4.850314,2,1.30194,1.33,CurrentObject5592_GH_Print.png,5592
24.049803,6.616221,11.027803,13.040222,170.503705,1031.726917,913.169982,1176.274813,1550.334638,1.094861,30.221547,0.79663,14.705426,13.992052,16881.54223,484.531035,3.317065,14.715864,0,18.4875,19.135322,CurrentObject5593_GH_Print.png,5593
24.639828,6.564884,11.838326,12.888767,146.941994,1503.189114,1242.245305,1738.002333,1046.54705,23.876015,14.245482,39.992184,0.034475,11.564141,18708.10643,242.445982,3.859899,8.796719,1,1.167471,1.231983,CurrentObject5594_GH_Print.png,5594
40.097588,5.628976,13.061289,11.114937,195.613365,1337.872361,1408.836248,510.068422,896.692215,0.014564,25.866624,2.348309,1.362318,210,1774.723064,544.441542,3.492107,3.275009,1,4.392151,4.448487,CurrentObject5595_GH_Print.png,5595
54.074931,4.399434,11.554153,9.453661,129.754692,1115.409412,437.798807,1780.691178,1662.130814,31.996121,8.512159,0.000057,2.996353,210,101.905503,352.034558,5.790092,19.470523,1,7.682889,11.623856,CurrentObject5596_GH_Print.png,5596
13.438199,5.027989,12.42152,11.313732,195.489162,978.085246,1719.333153,1734.508331,1623.637686,0.429637,23.992279,1.02534,0.151714,9.931034,11096.56629,530.271138,1.781147,21.987303,0,2.836896,2.976173,CurrentObject5597_GH_Print.png,5597
47.963102,5.287016,13.449218,10.41739,199.108393,1270.965908,1647.749924,1287.590499,950.632674,20.10907,0.025302,0.000154,0.00124,210,1422.310529,596.060786,4.019444,23.777288,1,2.517313,10.61343,CurrentObject5598_GH_Print.png,5598
35.184495,5.47199,13.052957,10.794777,156.26589,1730.81833,1545.777146,1826.099441,1746.296866,0.109792,17.83379,0.026013,0.828927,210,723.704198,451.775939,3.579137,17.470206,1,3.631411,4.176859,CurrentObject5599_GH_Print.png,5599
32.673832,6.747819,12.695779,9.830558,192.443805,1486.936374,1807.838862,1090.749142,872.815014,7.128518,0.054126,25.988507,24.997201,210,82.90601,562.022391,7.794741,10.300228,0,5.64911,6.841039,CurrentObject5600_GH_Print.png,5600
43.889315,3.015811,10.589151,12.909072,155.676843,1608.676116,1588.881743,1481.111055,1303.355222,1.779674,0.955709,0.008798,0.15231,11.968787,17340.72688,418.022172,3.930358,17.838926,1,0.729102,3.77968,CurrentObject5601_GH_Print.png,5601
42.544673,5.942717,12.520196,13.279384,211.534478,662.071364,1027.529699,1285.493393,857.346855,14.871568,12.869359,0.00446,0.734377,11.832204,10957.94331,582.267189,6.525997,15.980726,1,3.187677,4.58559,CurrentObject5602_GH_Print.png,5602
22.492346,6.891386,11.272897,12.280214,211.723799,1430.168702,930.890554,1569.194357,1575.970782,0.481919,0.011979,20.887248,0.84277,8.607243,10580.32518,574.884825,1.993785,1.2406,4,4.562926,4.562966,CurrentObject5603_GH_Print.png,5603
23.276166,6.570808,12.529895,10.89448,165.379701,1715.642563,1259.228134,1405.566565,622.383592,15.824046,34.873962,2.087819,39.08622,8.589632,17801.29403,471.990839,2.681362,9.61636,0,3.325385,3.753418,CurrentObject5604_GH_Print.png,5604
39.503876,6.231493,12.364342,10.228052,189.454345,1090.827856,1133.536735,1582.725536,673.851185,12.658394,0.00543,21.965515,0.012272,210,996.526265,559.564422,3.411083,15.029781,1,4.839547,6.601172,CurrentObject5605_GH_Print.png,5605
18.150111,5.981708,13.307159,13.342939,202.275863,508.227877,1616.599305,723.81412,1605.331001,1.03546,10.78979,16.102468,17.617261,210,1577.200961,457.433162,4.350822,11.14896,0,13.064704,13.447307,CurrentObject5606_GH_Print.png,5606
52.777242,5.898735,13.339769,9.232199,209.680936,1570.733319,893.213604,1569.85889,1778.754569,9.832674,0.749326,7.855818,0.181194,9.551004,19370.21247,601.893412,4.685221,12.106788,2,1.75843,2.117598,CurrentObject5607_GH_Print.png,5607
57.285465,5.631135,12.976262,8.982952,177.424647,1160.210734,1670.132697,1095.946173,664.441813,26.817677,0.218944,0.000815,6.809621,210,613.050885,470.406786,11.462299,19.650985,1,4.058369,12.680896,CurrentObject5608_GH_Print.png,5608
30.121766,3.268074,11.528764,13.428418,194.854514,1562.673387,1251.167941,409.126083,794.835969,0.022219,1.128325,11.048665,20.284392,210,1402.583947,409.470331,2.513135,7.241602,4,0.429787,0.434188,CurrentObject5609_GH_Print.png,5609
32.839917,4.308783,12.507126,11.39517,139.120315,800.421297,1628.135358,1151.19429,1271.910595,0.011141,1.634648,0.000032,0.304427,11.927338,12178.91009,377.177414,3.512913,16.358149,3,1.872033,1.997097,CurrentObject5610_GH_Print.png,5610
62.635049,6.631631,11.306385,11.608714,205.354601,1483.982708,867.907645,621.208388,1168.813582,5.086221,0.627338,3.877197,0.20856,210,632.571302,579.69339,5.749108,16.123286,4,4.950136,5.183025,CurrentObject5611_GH_Print.png,5611
