in:Length,in:Stiffness index,in:Strength class,in:CC Height,out:Transverse flexibility Te,out:Transverse flexibility,img
5,0,C30,70,528.724953,528.822,Length5_Stiffnessindex0_StrengthclassC30_CCHeight70_GH_Print.png
6,0,C30,70,1095.358518,1095.549,Length6_Stiffnessindex0_StrengthclassC30_CCHeight70_GH_Print.png
7,0,C30,70,2028.163617,2028.49,Length7_Stiffnessindex0_StrengthclassC30_CCHeight70_GH_Print.png
8,0,C30,70,3458.713875,3459.212,Length8_Stiffnessindex0_StrengthclassC30_CCHeight70_GH_Print.png
3,1,C30,70,50.669905,50.681,Length3_Stiffnessindex1_StrengthclassC30_CCHeight70_GH_Print.png
4,1,C30,70,159.351933,159.385,Length4_Stiffnessindex1_StrengthclassC30_CCHeight70_GH_Print.png
5,1,C30,70,388.150099,388.229,Length5_Stiffnessindex1_StrengthclassC30_CCHeight70_GH_Print.png
6,1,C30,70,803.862502,804.019,Length6_Stiffnessindex1_StrengthclassC30_CCHeight70_GH_Print.png
7,1,C30,70,1488.131259,1488.408,Length7_Stiffnessindex1_StrengthclassC30_CCHeight70_GH_Print.png
8,1,C30,70,2537.442513,2537.883,Length8_Stiffnessindex1_StrengthclassC30_CCHeight70_GH_Print.png
3,3,C30,70,34.569835,34.578,Length3_Stiffnessindex3_StrengthclassC30_CCHeight70_GH_Print.png
4,3,C30,70,108.467759,108.493,Length4_Stiffnessindex3_StrengthclassC30_CCHeight70_GH_Print.png
5,3,C30,70,263.921159,263.981,Length5_Stiffnessindex3_StrengthclassC30_CCHeight70_GH_Print.png
6,3,C30,70,546.26137,546.383,Length6_Stiffnessindex3_StrengthclassC30_CCHeight70_GH_Print.png
7,3,C30,70,1010.893361,1011.113,Length7_Stiffnessindex3_StrengthclassC30_CCHeight70_GH_Print.png
8,3,C30,70,1723.295729,1723.655,Length8_Stiffnessindex3_StrengthclassC30_CCHeight70_GH_Print.png
3,8,C30,70,25.164004,25.171,Length3_Stiffnessindex8_StrengthclassC30_CCHeight70_GH_Print.png
4,8,C30,70,78.740689,78.761,Length4_Stiffnessindex8_StrengthclassC30_CCHeight70_GH_Print.png
5,8,C30,70,191.345304,191.394,Length5_Stiffnessindex8_StrengthclassC30_CCHeight70_GH_Print.png
6,8,C30,70,395.768078,395.868,Length6_Stiffnessindex8_StrengthclassC30_CCHeight70_GH_Print.png
7,8,C30,70,732.085958,732.268,Length7_Stiffnessindex8_StrengthclassC30_CCHeight70_GH_Print.png
8,8,C30,70,1247.662607,1247.965,Length8_Stiffnessindex8_StrengthclassC30_CCHeight70_GH_Print.png
3,16,C30,70,20.434946,20.441,Length3_Stiffnessindex16_StrengthclassC30_CCHeight70_GH_Print.png
4,16,C30,70,63.794531,63.812,Length4_Stiffnessindex16_StrengthclassC30_CCHeight70_GH_Print.png
5,16,C30,70,154.855661,154.899,Length5_Stiffnessindex16_StrengthclassC30_CCHeight70_GH_Print.png
6,16,C30,70,320.103155,320.192,Length6_Stiffnessindex16_StrengthclassC30_CCHeight70_GH_Print.png
7,16,C30,70,591.907345,592.069,Length7_Stiffnessindex16_StrengthclassC30_CCHeight70_GH_Print.png
8,16,C30,70,1008.524083,1008.795,Length8_Stiffnessindex16_StrengthclassC30_CCHeight70_GH_Print.png
3,27,C30,70,18.002248,18.008,Length3_Stiffnessindex27_StrengthclassC30_CCHeight70_GH_Print.png
4,27,C30,70,56.106005,56.123,Length4_Stiffnessindex27_StrengthclassC30_CCHeight70_GH_Print.png
5,27,C30,70,136.084844,136.125,Length5_Stiffnessindex27_StrengthclassC30_CCHeight70_GH_Print.png
6,27,C30,70,281.179989,281.262,Length6_Stiffnessindex27_StrengthclassC30_CCHeight70_GH_Print.png
7,27,C30,70,519.797375,519.948,Length7_Stiffnessindex27_StrengthclassC30_CCHeight70_GH_Print.png
8,27,C30,70,885.507658,885.761,Length8_Stiffnessindex27_StrengthclassC30_CCHeight70_GH_Print.png
3,43,C30,70,16.668803,16.674,Length3_Stiffnessindex43_StrengthclassC30_CCHeight70_GH_Print.png
4,43,C30,70,51.89166,51.908,Length4_Stiffnessindex43_StrengthclassC30_CCHeight70_GH_Print.png
5,43,C30,70,125.795916,125.834,Length5_Stiffnessindex43_StrengthclassC30_CCHeight70_GH_Print.png
6,43,C30,70,259.844866,259.924,Length6_Stiffnessindex43_StrengthclassC30_CCHeight70_GH_Print.png
7,43,C30,70,480.271426,480.416,Length7_Stiffnessindex43_StrengthclassC30_CCHeight70_GH_Print.png
8,43,C30,70,818.078134,818.322,Length8_Stiffnessindex43_StrengthclassC30_CCHeight70_GH_Print.png
3,64,C30,70,15.889131,15.894,Length3_Stiffnessindex64_StrengthclassC30_CCHeight70_GH_Print.png
4,64,C30,70,49.42751,49.443,Length4_Stiffnessindex64_StrengthclassC30_CCHeight70_GH_Print.png
5,64,C30,70,119.779924,119.817,Length5_Stiffnessindex64_StrengthclassC30_CCHeight70_GH_Print.png
6,64,C30,70,247.370106,247.447,Length6_Stiffnessindex64_StrengthclassC30_CCHeight70_GH_Print.png
7,64,C30,70,457.160393,457.302,Length7_Stiffnessindex64_StrengthclassC30_CCHeight70_GH_Print.png
8,64,C30,70,778.651732,778.89,Length8_Stiffnessindex64_StrengthclassC30_CCHeight70_GH_Print.png
3,0,C45,70,55.10951,55.12,Length3_Stiffnessindex0_StrengthclassC45_CCHeight70_GH_Print.png
4,0,C45,70,173.542954,173.576,Length4_Stiffnessindex0_StrengthclassC45_CCHeight70_GH_Print.png
5,0,C45,70,422.976586,423.056,Length5_Stiffnessindex0_StrengthclassC45_CCHeight70_GH_Print.png
6,0,C45,70,876.281952,876.44,Length6_Stiffnessindex0_StrengthclassC45_CCHeight70_GH_Print.png
7,0,C45,70,1622.524276,1622.799,Length7_Stiffnessindex0_StrengthclassC45_CCHeight70_GH_Print.png
8,0,C45,70,2766.962456,2767.393,Length8_Stiffnessindex0_StrengthclassC45_CCHeight70_GH_Print.png
3,1,C45,70,40.534709,40.543,Length3_Stiffnessindex1_StrengthclassC45_CCHeight70_GH_Print.png
4,1,C45,70,127.479386,127.506,Length4_Stiffnessindex1_StrengthclassC45_CCHeight70_GH_Print.png
5,1,C45,70,310.516703,310.58,Length5_Stiffnessindex1_StrengthclassC45_CCHeight70_GH_Print.png
6,1,C45,70,643.085139,643.213,Length6_Stiffnessindex1_StrengthclassC45_CCHeight70_GH_Print.png
7,1,C45,70,1190.498389,1190.726,Length7_Stiffnessindex1_StrengthclassC45_CCHeight70_GH_Print.png
8,1,C45,70,2029.945366,2030.314,Length8_Stiffnessindex1_StrengthclassC45_CCHeight70_GH_Print.png
3,3,C45,70,27.654652,27.661,Length3_Stiffnessindex3_StrengthclassC45_CCHeight70_GH_Print.png
4,3,C45,70,86.772046,86.792,Length4_Stiffnessindex3_StrengthclassC45_CCHeight70_GH_Print.png
5,3,C45,70,211.13355,211.182,Length5_Stiffnessindex3_StrengthclassC45_CCHeight70_GH_Print.png
6,3,C45,70,437.004234,437.103,Length6_Stiffnessindex3_StrengthclassC45_CCHeight70_GH_Print.png
7,3,C45,70,808.708071,808.887,Length7_Stiffnessindex3_StrengthclassC45_CCHeight70_GH_Print.png
8,3,C45,70,1378.627939,1378.923,Length8_Stiffnessindex3_StrengthclassC45_CCHeight70_GH_Print.png
3,8,C45,70,20.129988,20.135,Length3_Stiffnessindex8_StrengthclassC45_CCHeight70_GH_Print.png
4,8,C45,70,62.99039,63.007,Length4_Stiffnessindex8_StrengthclassC45_CCHeight70_GH_Print.png
5,8,C45,70,153.072867,153.112,Length5_Stiffnessindex8_StrengthclassC45_CCHeight70_GH_Print.png
6,8,C45,70,316.6096,316.69,Length6_Stiffnessindex8_StrengthclassC45_CCHeight70_GH_Print.png
7,8,C45,70,585.662148,585.809,Length7_Stiffnessindex8_StrengthclassC45_CCHeight70_GH_Print.png
8,8,C45,70,998.121441,998.367,Length8_Stiffnessindex8_StrengthclassC45_CCHeight70_GH_Print.png
3,16,C45,70,16.346741,16.351,Length3_Stiffnessindex16_StrengthclassC45_CCHeight70_GH_Print.png
4,16,C45,70,51.033464,51.048,Length4_Stiffnessindex16_StrengthclassC45_CCHeight70_GH_Print.png
5,16,C45,70,123.881152,123.916,Length5_Stiffnessindex16_StrengthclassC45_CCHeight70_GH_Print.png
6,16,C45,70,256.077661,256.149,Length6_Stiffnessindex16_StrengthclassC45_CCHeight70_GH_Print.png
7,16,C45,70,473.519258,473.65,Length7_Stiffnessindex16_StrengthclassC45_CCHeight70_GH_Print.png
8,16,C45,70,806.810622,807.03,Length8_Stiffnessindex16_StrengthclassC45_CCHeight70_GH_Print.png
3,27,C45,70,14.400583,14.405,Length3_Stiffnessindex27_StrengthclassC45_CCHeight70_GH_Print.png
4,27,C45,70,44.882643,44.896,Length4_Stiffnessindex27_StrengthclassC45_CCHeight70_GH_Print.png
5,27,C45,70,108.864499,108.897,Length5_Stiffnessindex27_StrengthclassC45_CCHeight70_GH_Print.png
6,27,C45,70,224.939129,225.005,Length6_Stiffnessindex27_StrengthclassC45_CCHeight70_GH_Print.png
7,27,C45,70,415.831282,415.953,Length7_Stiffnessindex27_StrengthclassC45_CCHeight70_GH_Print.png
8,27,C45,70,708.397482,708.602,Length8_Stiffnessindex27_StrengthclassC45_CCHeight70_GH_Print.png
3,43,C45,70,13.333827,13.338,Length3_Stiffnessindex43_StrengthclassC45_CCHeight70_GH_Print.png
4,43,C45,70,41.511167,41.524,Length4_Stiffnessindex43_StrengthclassC45_CCHeight70_GH_Print.png
5,43,C45,70,100.633356,100.664,Length5_Stiffnessindex43_StrengthclassC45_CCHeight70_GH_Print.png
6,43,C45,70,207.87103,207.935,Length6_Stiffnessindex43_StrengthclassC45_CCHeight70_GH_Print.png
7,43,C45,70,384.210523,384.327,Length7_Stiffnessindex43_StrengthclassC45_CCHeight70_GH_Print.png
8,43,C45,70,654.453863,654.651,Length8_Stiffnessindex43_StrengthclassC45_CCHeight70_GH_Print.png
3,64,C45,70,12.710089,12.714,Length3_Stiffnessindex64_StrengthclassC45_CCHeight70_GH_Print.png
4,64,C45,70,39.539847,39.552,Length4_Stiffnessindex64_StrengthclassC45_CCHeight70_GH_Print.png
5,64,C45,70,95.820563,95.851,Length5_Stiffnessindex64_StrengthclassC45_CCHeight70_GH_Print.png
6,64,C45,70,197.891222,197.953,Length6_Stiffnessindex64_StrengthclassC45_CCHeight70_GH_Print.png
7,64,C45,70,365.721696,365.835,Length7_Stiffnessindex64_StrengthclassC45_CCHeight70_GH_Print.png
8,64,C45,70,622.912741,623.105,Length8_Stiffnessindex64_StrengthclassC45_CCHeight70_GH_Print.png
3,0,C14,95,47.570406,47.58,Length3_Stiffnessindex0_StrengthclassC14_CCHeight95_GH_Print.png
4,0,C14,95,149.353762,149.383,Length4_Stiffnessindex0_StrengthclassC14_CCHeight95_GH_Print.png
5,0,C14,95,363.511986,363.581,Length5_Stiffnessindex0_StrengthclassC14_CCHeight95_GH_Print.png
6,0,C14,95,752.515508,752.653,Length6_Stiffnessindex0_StrengthclassC14_CCHeight95_GH_Print.png
7,0,C14,95,1392.71708,1392.959,Length7_Stiffnessindex0_StrengthclassC14_CCHeight95_GH_Print.png
8,0,C14,95,2374.351769,2374.737,Length8_Stiffnessindex0_StrengthclassC14_CCHeight95_GH_Print.png
3,1,C14,95,35.075898,35.083,Length3_Stiffnessindex1_StrengthclassC14_CCHeight95_GH_Print.png
4,1,C14,95,109.864947,109.888,Length4_Stiffnessindex1_StrengthclassC14_CCHeight95_GH_Print.png
5,1,C14,95,267.103746,267.159,Length5_Stiffnessindex1_StrengthclassC14_CCHeight95_GH_Print.png
6,1,C14,95,552.603384,552.715,Length6_Stiffnessindex1_StrengthclassC14_CCHeight95_GH_Print.png
7,1,C14,95,1022.355189,1022.554,Length7_Stiffnessindex1_StrengthclassC14_CCHeight95_GH_Print.png
8,1,C14,95,1742.530733,1742.856,Length8_Stiffnessindex1_StrengthclassC14_CCHeight95_GH_Print.png
3,3,C14,95,24.03424,24.04,Length3_Stiffnessindex3_StrengthclassC14_CCHeight95_GH_Print.png
4,3,C14,95,74.967855,74.985,Length4_Stiffnessindex3_StrengthclassC14_CCHeight95_GH_Print.png
5,3,C14,95,181.905768,181.948,Length5_Stiffnessindex3_StrengthclassC14_CCHeight95_GH_Print.png
6,3,C14,95,375.936855,376.022,Length6_Stiffnessindex3_StrengthclassC14_CCHeight95_GH_Print.png
7,3,C14,95,695.058633,695.214,Length7_Stiffnessindex3_StrengthclassC14_CCHeight95_GH_Print.png
8,3,C14,95,1184.177259,1184.434,Length8_Stiffnessindex3_StrengthclassC14_CCHeight95_GH_Print.png
3,8,C14,95,17.583587,17.588,Length3_Stiffnessindex8_StrengthclassC14_CCHeight95_GH_Print.png
4,8,C14,95,54.580607,54.595,Length4_Stiffnessindex8_StrengthclassC14_CCHeight95_GH_Print.png
5,8,C14,95,132.132212,132.166,Length5_Stiffnessindex8_StrengthclassC14_CCHeight95_GH_Print.png
6,8,C14,95,272.726409,272.796,Length6_Stiffnessindex8_StrengthclassC14_CCHeight95_GH_Print.png
7,8,C14,95,503.848541,503.976,Length7_Stiffnessindex8_StrengthclassC14_CCHeight95_GH_Print.png
8,8,C14,95,857.981283,858.194,Length8_Stiffnessindex8_StrengthclassC14_CCHeight95_GH_Print.png
3,16,C14,95,14.340332,14.344,Length3_Stiffnessindex16_StrengthclassC14_CCHeight95_GH_Print.png
4,16,C14,95,44.330318,44.343,Length4_Stiffnessindex16_StrengthclassC14_CCHeight95_GH_Print.png
5,16,C14,95,107.107094,107.137,Length5_Stiffnessindex16_StrengthclassC14_CCHeight95_GH_Print.png
6,16,C14,95,220.834326,220.896,Length6_Stiffnessindex16_StrengthclassC14_CCHeight95_GH_Print.png
7,16,C14,95,407.71205,407.825,Length7_Stiffnessindex16_StrengthclassC14_CCHeight95_GH_Print.png
8,16,C14,95,693.976673,694.166,Length8_Stiffnessindex16_StrengthclassC14_CCHeight95_GH_Print.png
3,27,C14,95,12.671953,12.676,Length3_Stiffnessindex27_StrengthclassC14_CCHeight95_GH_Print.png
4,27,C14,95,39.057417,39.069,Length4_Stiffnessindex27_StrengthclassC14_CCHeight95_GH_Print.png
5,27,C14,95,94.2338,94.262,Length5_Stiffnessindex27_StrengthclassC14_CCHeight95_GH_Print.png
6,27,C14,95,194.140264,194.197,Length6_Stiffnessindex27_StrengthclassC14_CCHeight95_GH_Print.png
7,27,C14,95,358.258004,358.363,Length7_Stiffnessindex27_StrengthclassC14_CCHeight95_GH_Print.png
8,27,C14,95,609.610255,609.787,Length8_Stiffnessindex27_StrengthclassC14_CCHeight95_GH_Print.png
3,43,C14,95,11.757457,11.761,Length3_Stiffnessindex43_StrengthclassC14_CCHeight95_GH_Print.png
4,43,C14,95,36.167159,36.178,Length4_Stiffnessindex43_StrengthclassC14_CCHeight95_GH_Print.png
5,43,C14,95,87.177506,87.204,Length5_Stiffnessindex43_StrengthclassC14_CCHeight95_GH_Print.png
6,43,C14,95,179.508332,179.563,Length6_Stiffnessindex43_StrengthclassC14_CCHeight95_GH_Print.png
7,43,C14,95,331.150545,331.251,Length7_Stiffnessindex43_StrengthclassC14_CCHeight95_GH_Print.png
8,43,C14,95,563.366125,563.536,Length8_Stiffnessindex43_StrengthclassC14_CCHeight95_GH_Print.png
3,64,C14,95,11.222747,11.226,Length3_Stiffnessindex64_StrengthclassC14_CCHeight95_GH_Print.png
4,64,C14,95,34.47721,34.488,Length4_Stiffnessindex64_StrengthclassC14_CCHeight95_GH_Print.png
5,64,C14,95,83.051654,83.078,Length5_Stiffnessindex64_StrengthclassC14_CCHeight95_GH_Print.png
6,64,C14,95,170.952964,171.006,Length6_Stiffnessindex64_StrengthclassC14_CCHeight95_GH_Print.png
7,64,C14,95,315.300669,315.399,Length7_Stiffnessindex64_StrengthclassC14_CCHeight95_GH_Print.png
8,64,C14,95,536.326937,536.493,Length8_Stiffnessindex64_StrengthclassC14_CCHeight95_GH_Print.png
3,0,C18,95,37.0049,37.012,Length3_Stiffnessindex0_StrengthclassC18_CCHeight95_GH_Print.png
4,0,C18,95,116.174162,116.197,Length4_Stiffnessindex0_StrengthclassC18_CCHeight95_GH_Print.png
5,0,C18,95,282.747364,282.802,Length5_Stiffnessindex0_StrengthclassC18_CCHeight95_GH_Print.png
6,0,C18,95,585.31262,585.422,Length6_Stiffnessindex0_StrengthclassC18_CCHeight95_GH_Print.png
7,0,C18,95,1083.255402,1083.451,Length7_Stiffnessindex0_StrengthclassC18_CCHeight95_GH_Print.png
8,0,C18,95,1846.758541,1847.075,Length8_Stiffnessindex0_StrengthclassC18_CCHeight95_GH_Print.png
3,1,C18,95,27.286949,27.293,Length3_Stiffnessindex1_StrengthclassC18_CCHeight95_GH_Print.png
4,1,C18,95,85.460639,85.479,Length4_Stiffnessindex1_StrengthclassC18_CCHeight95_GH_Print.png
5,1,C18,95,207.763178,207.806,Length5_Stiffnessindex1_StrengthclassC18_CCHeight95_GH_Print.png
6,1,C18,95,429.825412,429.913,Length6_Stiffnessindex1_StrengthclassC18_CCHeight95_GH_Print.png
7,1,C18,95,795.196153,795.355,Length7_Stiffnessindex1_StrengthclassC18_CCHeight95_GH_Print.png
8,1,C18,95,1355.342179,1355.603,Length8_Stiffnessindex1_StrengthclassC18_CCHeight95_GH_Print.png
3,3,C18,95,18.698993,18.703,Length3_Stiffnessindex3_StrengthclassC18_CCHeight95_GH_Print.png
4,3,C18,95,58.318456,58.332,Length4_Stiffnessindex3_StrengthclassC18_CCHeight95_GH_Print.png
5,3,C18,95,141.498083,141.531,Length5_Stiffnessindex3_StrengthclassC18_CCHeight95_GH_Print.png
6,3,C18,95,292.418112,292.485,Length6_Stiffnessindex3_StrengthclassC18_CCHeight95_GH_Print.png
7,3,C18,95,540.632166,540.754,Length7_Stiffnessindex3_StrengthclassC18_CCHeight95_GH_Print.png
8,3,C18,95,921.067256,921.271,Length8_Stiffnessindex3_StrengthclassC18_CCHeight95_GH_Print.png
3,8,C18,95,13.681819,13.685,Length3_Stiffnessindex8_StrengthclassC18_CCHeight95_GH_Print.png
4,8,C18,95,42.461707,42.473,Length4_Stiffnessindex8_StrengthclassC18_CCHeight95_GH_Print.png
5,8,C18,95,102.785318,102.812,Length5_Stiffnessindex8_StrengthclassC18_CCHeight95_GH_Print.png
6,8,C18,95,212.143321,212.198,Length6_Stiffnessindex8_StrengthclassC18_CCHeight95_GH_Print.png
7,8,C18,95,391.913205,392.013,Length7_Stiffnessindex8_StrengthclassC18_CCHeight95_GH_Print.png
8,8,C18,95,667.359274,667.527,Length8_Stiffnessindex8_StrengthclassC18_CCHeight95_GH_Print.png
3,16,C18,95,11.159287,11.162,Length3_Stiffnessindex16_StrengthclassC18_CCHeight95_GH_Print.png
4,16,C18,95,34.489261,34.499,Length4_Stiffnessindex16_StrengthclassC18_CCHeight95_GH_Print.png
5,16,C18,95,83.321337,83.345,Length5_Stiffnessindex16_StrengthclassC18_CCHeight95_GH_Print.png
6,16,C18,95,171.782812,171.831,Length6_Stiffnessindex16_StrengthclassC18_CCHeight95_GH_Print.png
7,16,C18,95,317.140379,317.228,Length7_Stiffnessindex16_StrengthclassC18_CCHeight95_GH_Print.png
8,16,C18,95,539.800133,539.949,Length8_Stiffnessindex16_StrengthclassC18_CCHeight95_GH_Print.png
3,27,C18,95,9.861659,9.865,Length3_Stiffnessindex27_StrengthclassC18_CCHeight95_GH_Print.png
4,27,C18,95,30.388116,30.397,Length4_Stiffnessindex27_StrengthclassC18_CCHeight95_GH_Print.png
5,27,C18,95,73.308776,73.33,Length5_Stiffnessindex27_StrengthclassC18_CCHeight95_GH_Print.png
6,27,C18,95,151.020763,151.065,Length6_Stiffnessindex27_StrengthclassC18_CCHeight95_GH_Print.png
7,27,C18,95,278.676121,278.758,Length7_Stiffnessindex27_StrengthclassC18_CCHeight95_GH_Print.png
8,27,C18,95,474.181808,474.32,Length8_Stiffnessindex27_StrengthclassC18_CCHeight95_GH_Print.png
3,43,C18,95,9.150384,9.153,Length3_Stiffnessindex43_StrengthclassC18_CCHeight95_GH_Print.png
4,43,C18,95,28.140137,28.149,Length4_Stiffnessindex43_StrengthclassC18_CCHeight95_GH_Print.png
5,43,C18,95,67.820547,67.841,Length5_Stiffnessindex43_StrengthclassC18_CCHeight95_GH_Print.png
6,43,C18,95,139.640372,139.683,Length6_Stiffnessindex43_StrengthclassC18_CCHeight95_GH_Print.png
7,43,C18,95,257.592541,257.671,Length7_Stiffnessindex43_StrengthclassC18_CCHeight95_GH_Print.png
8,43,C18,95,438.214152,438.347,Length8_Stiffnessindex43_StrengthclassC18_CCHeight95_GH_Print.png
3,64,C18,95,8.734498,8.737,Length3_Stiffnessindex64_StrengthclassC18_CCHeight95_GH_Print.png
4,64,C18,95,26.825732,26.834,Length4_Stiffnessindex64_StrengthclassC18_CCHeight95_GH_Print.png
5,64,C18,95,64.61155,64.632,Length5_Stiffnessindex64_StrengthclassC18_CCHeight95_GH_Print.png
6,64,C18,95,132.986197,133.028,Length6_Stiffnessindex64_StrengthclassC18_CCHeight95_GH_Print.png
7,64,C18,95,245.26486,245.342,Length7_Stiffnessindex64_StrengthclassC18_CCHeight95_GH_Print.png
8,64,C18,95,417.183672,417.313,Length8_Stiffnessindex64_StrengthclassC18_CCHeight95_GH_Print.png
3,0,C22,95,33.298145,33.305,Length3_Stiffnessindex0_StrengthclassC22_CCHeight95_GH_Print.png
4,0,C22,95,104.545608,104.566,Length4_Stiffnessindex0_StrengthclassC22_CCHeight95_GH_Print.png
5,0,C22,95,254.455226,254.504,Length5_Stiffnessindex0_StrengthclassC22_CCHeight95_GH_Print.png
6,0,C22,95,526.7563,526.856,Length6_Stiffnessindex0_StrengthclassC22_CCHeight95_GH_Print.png
7,0,C22,95,974.895755,975.074,Length7_Stiffnessindex0_StrengthclassC22_CCHeight95_GH_Print.png
8,0,C22,95,1662.038138,1662.328,Length8_Stiffnessindex0_StrengthclassC22_CCHeight95_GH_Print.png
3,1,C22,95,24.55199,24.557,Length3_Stiffnessindex1_StrengthclassC22_CCHeight95_GH_Print.png
4,1,C22,95,76.903438,76.92,Length4_Stiffnessindex1_StrengthclassC22_CCHeight95_GH_Print.png
5,1,C22,95,186.969459,187.008,Length5_Stiffnessindex1_StrengthclassC22_CCHeight95_GH_Print.png
6,1,C22,95,386.817812,386.897,Length6_Stiffnessindex1_StrengthclassC22_CCHeight95_GH_Print.png
7,1,C22,95,715.642431,715.786,Length7_Stiffnessindex1_StrengthclassC22_CCHeight95_GH_Print.png
8,1,C22,95,1219.763413,1220.001,Length8_Stiffnessindex1_StrengthclassC22_CCHeight95_GH_Print.png
3,3,C22,95,16.822829,16.827,Length3_Stiffnessindex3_StrengthclassC22_CCHeight95_GH_Print.png
4,3,C22,95,52.475474,52.488,Length4_Stiffnessindex3_StrengthclassC22_CCHeight95_GH_Print.png
5,3,C22,95,127.330873,127.36,Length5_Stiffnessindex3_StrengthclassC22_CCHeight95_GH_Print.png
6,3,C22,95,263.151242,263.212,Length6_Stiffnessindex3_StrengthclassC22_CCHeight95_GH_Print.png
7,3,C22,95,486.534842,486.645,Length7_Stiffnessindex3_StrengthclassC22_CCHeight95_GH_Print.png
8,3,C22,95,828.915982,829.101,Length8_Stiffnessindex3_StrengthclassC22_CCHeight95_GH_Print.png
3,8,C22,95,12.307372,12.311,Length3_Stiffnessindex8_StrengthclassC22_CCHeight95_GH_Print.png
4,8,C22,95,38.2044,38.214,Length4_Stiffnessindex8_StrengthclassC22_CCHeight95_GH_Print.png
5,8,C22,95,92.489384,92.513,Length5_Stiffnessindex8_StrengthclassC22_CCHeight95_GH_Print.png
6,8,C22,95,190.90393,190.953,Length6_Stiffnessindex8_StrengthclassC22_CCHeight95_GH_Print.png
7,8,C22,95,352.687777,352.778,Length7_Stiffnessindex8_StrengthclassC22_CCHeight95_GH_Print.png
8,8,C22,95,600.578798,600.73,Length8_Stiffnessindex8_StrengthclassC22_CCHeight95_GH_Print.png
3,16,C22,95,10.037093,10.04,Length3_Stiffnessindex16_StrengthclassC22_CCHeight95_GH_Print.png
4,16,C22,95,31.029198,31.038,Length4_Stiffnessindex16_StrengthclassC22_CCHeight95_GH_Print.png
5,16,C22,95,74.971802,74.993,Length5_Stiffnessindex16_StrengthclassC22_CCHeight95_GH_Print.png
6,16,C22,95,154.579472,154.623,Length6_Stiffnessindex16_StrengthclassC22_CCHeight95_GH_Print.png
7,16,C22,95,285.392234,285.472,Length7_Stiffnessindex16_StrengthclassC22_CCHeight95_GH_Print.png
8,16,C22,95,485.775572,485.91,Length8_Stiffnessindex16_StrengthclassC22_CCHeight95_GH_Print.png
3,27,C22,95,8.869228,8.872,Length3_Stiffnessindex27_StrengthclassC22_CCHeight95_GH_Print.png
4,27,C22,95,27.338167,27.346,Length4_Stiffnessindex27_StrengthclassC22_CCHeight95_GH_Print.png
5,27,C22,95,65.960496,65.98,Length5_Stiffnessindex27_StrengthclassC22_CCHeight95_GH_Print.png
6,27,C22,95,135.893628,135.934,Length6_Stiffnessindex27_StrengthclassC22_CCHeight95_GH_Print.png
7,27,C22,95,250.774402,250.848,Length7_Stiffnessindex27_StrengthclassC22_CCHeight95_GH_Print.png
8,27,C22,95,426.719079,426.844,Length8_Stiffnessindex27_StrengthclassC22_CCHeight95_GH_Print.png
3,43,C22,95,8.229081,8.232,Length3_Stiffnessindex43_StrengthclassC22_CCHeight95_GH_Print.png
4,43,C22,95,25.314987,25.323,Length4_Stiffnessindex43_StrengthclassC22_CCHeight95_GH_Print.png
