Iter,Loss
7.7000e+03,2.9600e+02
7.8000e+03,2.9275e+02
7.9000e+03,2.8952e+02
8.0000e+03,2.8633e+02
8.1000e+03,2.8317e+02
8.2000e+03,2.8005e+02
8.3000e+03,2.7695e+02
8.4000e+03,2.7389e+02
8.5000e+03,2.7086e+02
8.6000e+03,2.6786e+02
8.7000e+03,2.6488e+02
8.8000e+03,2.6194e+02
8.9000e+03,2.5903e+02
9.0000e+03,2.5615e+02
9.1000e+03,2.5330e+02
9.2000e+03,2.5047e+02
9.3000e+03,2.4768e+02
9.4000e+03,2.4491e+02
9.5000e+03,2.4217e+02
9.6000e+03,2.3946e+02
9.7000e+03,2.3678e+02
9.8000e+03,2.3413e+02
9.9000e+03,2.3150e+02
1.0000e+04,2.2890e+02
1.0100e+04,2.2633e+02
1.0200e+04,2.2379e+02
1.0300e+04,2.2127e+02
1.0400e+04,2.1878e+02
1.0500e+04,2.1631e+02
1.0600e+04,2.1386e+02
1.0700e+04,2.1124e+02
1.0800e+04,2.0747e+02
1.0900e+04,2.0423e+02
1.1000e+04,2.0146e+02
1.1100e+04,1.9881e+02
1.1200e+04,1.9619e+02
1.1300e+04,1.9361e+02
1.1400e+04,1.9105e+02
1.1500e+04,1.8853e+02
1.1600e+04,1.8603e+02
1.1700e+04,1.8357e+02
1.1800e+04,1.8114e+02
1.1900e+04,1.7875e+02
1.2000e+04,1.7641e+02
1.2100e+04,1.7411e+02
1.2200e+04,1.7185e+02
1.2300e+04,1.6963e+02
1.2400e+04,1.6744e+02
1.2500e+04,1.6529e+02
1.2600e+04,1.6316e+02
1.2700e+04,1.6106e+02
1.2800e+04,1.5899e+02
1.2900e+04,1.5694e+02
1.3000e+04,1.5492e+02
1.3100e+04,1.5292e+02
1.3200e+04,1.5095e+02
1.3300e+04,1.4900e+02
1.3400e+04,1.4707e+02
1.3500e+04,1.4516e+02
1.3600e+04,1.4328e+02
1.3700e+04,1.4142e+02
1.3800e+04,1.3958e+02
1.3900e+04,1.3776e+02
1.4000e+04,1.3596e+02
1.4100e+04,1.3418e+02
1.4200e+04,1.3243e+02
1.4300e+04,1.3069e+02
1.4400e+04,1.2898e+02
1.4500e+04,1.2728e+02
1.4600e+04,1.2561e+02
1.4700e+04,1.2395e+02
1.4800e+04,1.2231e+02
1.4900e+04,1.2070e+02
1.5000e+04,1.1910e+02
1.5100e+04,1.1752e+02
1.5200e+04,1.1596e+02
1.5300e+04,1.1442e+02
1.5400e+04,1.1290e+02
1.5500e+04,1.1139e+02
1.5600e+04,1.0990e+02
1.5700e+04,1.0843e+02
1.5800e+04,1.0698e+02
1.5900e+04,1.0555e+02
1.6000e+04,1.0413e+02
1.6100e+04,1.0273e+02
1.6200e+04,1.0135e+02
1.6300e+04,9.9982e+01
1.6400e+04,9.8633e+01
1.6500e+04,9.7300e+01
1.6600e+04,9.5983e+01
1.6700e+04,9.4682e+01
1.6800e+04,9.3398e+01
1.6900e+04,9.2129e+01
1.7000e+04,9.0876e+01
1.7100e+04,8.9638e+01
1.7200e+04,8.8415e+01
1.7300e+04,8.7208e+01
1.7400e+04,8.6016e+01
1.7500e+04,8.4838e+01
1.7600e+04,8.3675e+01
1.7700e+04,8.2526e+01
1.7800e+04,8.1393e+01
1.7900e+04,8.0273e+01
1.8000e+04,7.9168e+01
1.8100e+04,7.8075e+01
1.8200e+04,7.6997e+01
1.8300e+04,7.5933e+01
1.8400e+04,7.4883e+01
1.8500e+04,7.3845e+01
1.8600e+04,7.2821e+01
1.8700e+04,7.1809e+01
1.8800e+04,7.0811e+01
1.8900e+04,6.9826e+01
1.9000e+04,6.8853e+01
1.9100e+04,6.7893e+01
1.9200e+04,6.6945e+01
1.9300e+04,6.6009e+01
1.9400e+04,6.5086e+01
1.9500e+04,6.4175e+01
1.9600e+04,6.3275e+01
1.9700e+04,6.2387e+01
1.9800e+04,6.1511e+01
1.9900e+04,6.0647e+01
2.0000e+04,5.9794e+01
2.0100e+04,5.8953e+01
2.0200e+04,5.8121e+01
2.0300e+04,5.7302e+01
2.0400e+04,5.6494e+01
2.0500e+04,5.5697e+01
2.0600e+04,5.4909e+01
2.0700e+04,5.4133e+01
2.0800e+04,5.3367e+01
2.0900e+04,5.2612e+01
2.1000e+04,5.1867e+01
2.1100e+04,5.1132e+01
2.1200e+04,5.0407e+01
2.1300e+04,4.9693e+01
2.1400e+04,4.8988e+01
2.1500e+04,4.8293e+01
2.1600e+04,4.7607e+01
2.1700e+04,4.6931e+01
2.1800e+04,4.6264e+01
2.1900e+04,4.5608e+01
2.2000e+04,4.4960e+01
2.2100e+04,4.4321e+01
2.2200e+04,4.3691e+01
2.2300e+04,4.3071e+01
2.2400e+04,4.2459e+01
2.2500e+04,4.1855e+01
2.2600e+04,4.1261e+01
2.2700e+04,4.0675e+01
2.2800e+04,4.0098e+01
2.2900e+04,3.9529e+01
2.3000e+04,3.8968e+01
2.3100e+04,3.8415e+01
2.3200e+04,3.7871e+01
2.3300e+04,3.7335e+01
2.3400e+04,3.6806e+01
2.3500e+04,3.6285e+01
2.3600e+04,3.5772e+01
2.3700e+04,3.5267e+01
2.3800e+04,3.4769e+01
2.3900e+04,3.4279e+01
2.4000e+04,3.3796e+01
2.4100e+04,3.3320e+01
2.4200e+04,3.2852e+01
2.4300e+04,3.2390e+01
2.4400e+04,3.1936e+01
2.4500e+04,3.1489e+01
2.4600e+04,3.1048e+01
2.4700e+04,3.0614e+01
2.4800e+04,3.0187e+01
2.4900e+04,2.9767e+01
2.5000e+04,2.9353e+01
2.5100e+04,2.8946e+01
2.5200e+04,2.8545e+01
2.5300e+04,2.8150e+01
2.5400e+04,2.7762e+01
2.5500e+04,2.7379e+01
2.5600e+04,2.7003e+01
2.5700e+04,2.6632e+01
2.5800e+04,2.6268e+01
2.5900e+04,2.5910e+01
2.6000e+04,2.5557e+01
2.6100e+04,2.5209e+01
2.6200e+04,2.4868e+01
2.6300e+04,2.4532e+01
2.6400e+04,2.4202e+01
2.6500e+04,2.3877e+01
2.6600e+04,2.3557e+01
2.6700e+04,2.3242e+01
2.6800e+04,2.2933e+01
2.6900e+04,2.2629e+01
2.7000e+04,2.2330e+01
2.7100e+04,2.2036e+01
2.7200e+04,2.1746e+01
2.7300e+04,2.1462e+01
2.7400e+04,2.1182e+01
2.7500e+04,2.0907e+01
2.7600e+04,2.0637e+01
2.7700e+04,2.0372e+01
2.7800e+04,2.0110e+01
2.7900e+04,1.9854e+01
2.8000e+04,1.9601e+01
2.8100e+04,1.9354e+01
2.8200e+04,1.9110e+01
2.8300e+04,1.8870e+01
2.8400e+04,1.8635e+01
2.8500e+04,1.8404e+01
2.8600e+04,1.8177e+01
2.8700e+04,1.7954e+01
2.8800e+04,1.7734e+01
2.8900e+04,1.7519e+01
2.9000e+04,1.7307e+01
2.9100e+04,1.7100e+01
2.9200e+04,1.6895e+01
2.9300e+04,1.6695e+01
2.9400e+04,1.6498e+01
2.9500e+04,1.6304e+01
2.9600e+04,1.6114e+01
2.9700e+04,1.5928e+01
2.9800e+04,1.5745e+01
2.9900e+04,1.5565e+01
3.0000e+04,1.5389e+01
3.0100e+04,1.5215e+01
3.0200e+04,1.5045e+01
3.0300e+04,1.4878e+01
3.0400e+04,1.4714e+01
3.0500e+04,1.4553e+01
3.0600e+04,1.4395e+01
3.0700e+04,1.4240e+01
3.0800e+04,1.4088e+01
3.0900e+04,1.3939e+01
3.1000e+04,1.3792e+01
3.1100e+04,1.3649e+01
3.1200e+04,1.3507e+01
3.1300e+04,1.3369e+01
3.1400e+04,1.3233e+01
3.1500e+04,1.3100e+01
3.1600e+04,1.2969e+01
3.1700e+04,1.2841e+01
3.1800e+04,1.2715e+01
3.1900e+04,1.2591e+01
3.2000e+04,1.2470e+01
3.2100e+04,1.2352e+01
3.2200e+04,1.2235e+01
3.2300e+04,1.2121e+01
3.2400e+04,1.2009e+01
3.2500e+04,1.1899e+01
3.2600e+04,1.1791e+01
3.2700e+04,1.1686e+01
3.2800e+04,1.1582e+01
3.2900e+04,1.1480e+01
3.3000e+04,1.1381e+01
3.3100e+04,1.1283e+01
3.3200e+04,1.1187e+01
3.3300e+04,1.1093e+01
3.3400e+04,1.1001e+01
3.3500e+04,1.0911e+01
3.3600e+04,1.0823e+01
3.3700e+04,1.0736e+01
3.3800e+04,1.0651e+01
3.3900e+04,1.0568e+01
3.4000e+04,1.0486e+01
3.4100e+04,1.0406e+01
3.4200e+04,1.0328e+01
3.4300e+04,1.0251e+01
3.4400e+04,1.0176e+01
3.4500e+04,1.0102e+01
3.4600e+04,1.0029e+01
3.4700e+04,9.9585e+00
3.4800e+04,9.8890e+00
3.4900e+04,9.8210e+00
3.5000e+04,9.7543e+00
3.5100e+04,9.6890e+00
3.5200e+04,9.6251e+00
3.5300e+04,9.5624e+00
3.5400e+04,9.5009e+00
3.5500e+04,9.4407e+00
3.5600e+04,9.3817e+00
3.5700e+04,9.3239e+00
3.5800e+04,9.2672e+00
3.5900e+04,9.2117e+00
3.6000e+04,9.1573e+00
3.6100e+04,9.1041e+00
3.6200e+04,9.0520e+00
3.6300e+04,9.0010e+00
3.6400e+04,8.9510e+00
3.6500e+04,8.9021e+00
3.6600e+04,8.8542e+00
3.6700e+04,8.8070e+00
3.6800e+04,8.7610e+00
3.6900e+04,8.7158e+00
3.7000e+04,8.6716e+00
3.7100e+04,8.6284e+00
3.7200e+04,8.5861e+00
3.7300e+04,8.5447e+00
3.7400e+04,8.5041e+00
3.7500e+04,8.4644e+00
3.7600e+04,8.4254e+00
3.7700e+04,8.3872e+00
3.7800e+04,8.3505e+00
3.7900e+04,8.3133e+00
3.8000e+04,8.2776e+00
3.8100e+04,8.2425e+00
3.8200e+04,8.2082e+00
3.8300e+04,8.1746e+00
3.8400e+04,8.1417e+00
3.8500e+04,8.1095e+00
3.8600e+04,8.0779e+00
3.8700e+04,8.0470e+00
3.8800e+04,8.0169e+00
3.8900e+04,7.9873e+00
3.9000e+04,7.9584e+00
3.9100e+04,7.9300e+00
3.9200e+04,7.9023e+00
3.9300e+04,7.8751e+00
3.9400e+04,7.8486e+00
3.9500e+04,7.8226e+00
3.9600e+04,7.7971e+00
3.9700e+04,7.7721e+00
3.9800e+04,7.7478e+00
3.9900e+04,7.7239e+00
4.0000e+04,7.7005e+00
